DESTINO,ORIGEN,UNIDAD MEDIDA,CANTIDAD,FOBDOL,FOBPES
CRI,CTG,U,35,238,946071
CRI,CTG,U,75,94,372665
CRI,CTG,U,45,84,334504
CRI,CTG,U,20,30,119253
CRI,CTG,U,4806,24887,100560288
CRI,CTG,U,40000,14630,59122548
CRI,CTG,U,48806,5008,20240967
CRI,CTG,KG,2950,16262,65131808
CRI,CTG,KG,993,3593,14703128
CRI,CTG,U,602700,22933,93112760
CRI,CTG,U,13628,13527,53936005
CRI,CTG,U,209040,26640,109019917
CRI,CTG,U,1944,11996,48391519
CRI,CTG,U,57684,117629,468937201
CRI,CTG,U,71640,52436,208399005
CRI,CTG,U,133800,91031,361584276
CRI,CTG,U,3621,2799,11129596
CRI,CTG,U,11320,88006,349695740
CRI,CTG,KG,1000,5254,21044187
CRI,CTG,KG,14593,27217,109007320
CRI,CTG,KG,127,4281,17313617
CRI,CTG,KG,192,6460,26125553
CRI,CTG,KG,575,19327,78166546
CRI,CTG,KG,671,22536,91148655
CRI,CTG,KG,245,8243,33339300
CRI,CTG,KG,290,4280,17266003
CRI,CTG,KG,1284,8189,33033034
CRI,CTG,KG,62,554,2204760
CRI,CTG,KG,595,7567,30090839
CRI,CTG,KG,93,1047,4163751
CRI,CTG,KG,1563,3426,13624654
CRI,CTG,KG,211,5126,20287727
CRI,CTG,KG,191,2204,8723994
CRI,CTG,KG,163,2966,11738627
CRI,CTG,KG,5656,28751,116283060
CRI,CTG,KG,185,10900,44606397
CRI,CTG,U,375000,11282,45805597
CRI,CTG,KG,951,6902,27862667
CRI,CTG,KG,4032,25449,102742448
CRI,CTG,KG,54,1528,6075030
CRI,CTG,KG,651,10403,42419484
CRI,CTG,KG,3,137,559669
CRI,CTG,2U,73000,32410,128889186
CRI,CTG,U,1699,3249,12858043
CRI,CTG,KG,3378,35035,143374782
CRI,CTG,KG,15,1219,4852835
CRI,CTG,KG,6469,24652,98307865
CRI,CTG,2U,1482,18271,73213643
CRI,CTG,2U,6442,42787,172211436
CRI,CTG,2U,70,111,447610
CRI,CTG,U,11,666,2693352
CRI,CTG,KG,127,6197,24668093
CRI,CTG,KG,10887,27500,108839348
CRI,CTG,KG,45539,47717,192851075
CRI,CTG,KG,376,3449,13651140
CRI,CTG,KG,54,453,1794770
CRI,CTG,KG,444,2162,8555195
CRI,CTG,KG,4,101,398033
CRI,CTG,U,12,173,683428
CRI,CTG,U,35,262,1034957
CRI,CTG,U,50,45,178100
CRI,CTG,U,17,289,1142806
CRI,CTG,U,8,174,689602
CRI,CTG,U,22,557,2204715
CRI,CTG,U,302,1571,6218804
CRI,CTG,U,50,66,259234
CRI,CTG,U,155,368,1457845
CRI,CTG,U,15,32,125263
CRI,CTG,U,200,862,3411202
CRI,CTG,U,185,285,1126381
CRI,CTG,U,3413,6033,23876554
CRI,CTG,U,35,274,1083242
CRI,CTG,U,5,21525,86900918
CRI,CTG,U,1658,2801,11138652
CRI,CTG,U,5984,18003,71596164
CRI,CTG,U,18336,18648,74161186
CRI,CTG,KG,47,508,2050194
CRI,CTG,KG,748,175,704508
CRI,CTG,U,6,3,12134
CRI,CTG,U,38,19,76846
CRI,CTG,U,41,82,330774
CRI,CTG,U,10,3,12665
CRI,CTG,U,500,403,1631110
CRI,CTG,U,25,4,15831
CRI,CTG,M3,50,15,59367
CRI,CTG,KG,2,1,3958
CRI,CTG,KG,7,17,68264
CRI,CTG,KG,27,48,189973
CRI,CTG,U,265,260,1027635
CRI,CTG,U,160,40,158311
CRI,CTG,U,10,20,79155
CRI,CTG,U,10,25,101962
CRI,CTG,U,350,35,138522
CRI,CTG,U,136,16725,67906009
CRI,CTG,M2,12190,22228,89739467
CRI,CTG,M2,45,48,193111
CRI,CTG,M2,561,726,2895064
CRI,CTG,M2,800,1091,4352531
CRI,CTG,M2,156,185,737292
CRI,CTG,M2,308,277,1105718
CRI,CTG,KG,9,78,309256
CRI,CTG,KG,1547,10963,43742481
CRI,CTG,KG,6,49,193709
CRI,CTG,KG,33,185,739805
CRI,CTG,KG,107,518,2065327
CRI,CTG,KG,77,506,2017448
CRI,CTG,KG,181,1184,4723152
CRI,CTG,KG,2083,39219,158334070
CRI,CTG,KG,1290,6435,26106409
CRI,CTG,KG,76,670,2718150
CRI,CTG,U,48,586,2378868
CRI,CTG,KG,161,364,1476726
CRI,CTG,U,250,447,1813452
CRI,CTG,U,2880,1328,5386318
CRI,CTG,M2,42,46,185240
CRI,CTG,KG,3,107,434255
CRI,CTG,KG,11,73,295345
CRI,CTG,KG,4,168,678248
CRI,CTG,U,100,221,892219
CRI,CTG,U,100,219,884145
CRI,CTG,KG,13,364,1469537
CRI,CTG,U,60,413,1668974
CRI,CTG,U,75,231,932591
CRI,CTG,U,1,10000,40601500
CRI,CTG,KG,80000,36000,143103240
CRI,CTG,M3,5486,23210,94366986
CRI,CTG,M2,2,2431,9735700
CRI,CTG,U,8,2081,8333088
CRI,CTG,U,13,3548,14211635
CRI,CTG,U,20,7684,30774681
CRI,CTG,U,369,10650,42655531
CRI,CTG,U,9,7231,28959548
CRI,CTG,KG,20450,10634,43141500
CRI,CTG,KG,6000,15193,60477483
CRI,CTG,KG,60000,51006,203038054
CRI,CTG,KG,22100,37690,153678714
CRI,CTG,KG,6511,36609,149270104
CRI,CTG,KG,14270,33236,135516858
CRI,CTG,U,62,84,342464
CRI,CTG,KG,21050,32086,132122161
CRI,CTG,KG,193590,89826,356030688
CRI,CTG,KG,22100,57580,233032594
CRI,CTG,KG,66000,107382,434586766
CRI,CTG,U,140808,13203,52256100
CRI,CTG,U,49744,1287,5091671
CRI,CTG,U,14000,665,2631482
CRI,CTG,U,493440,4478,17724556
CRI,CTG,KG,102700,163160,666797198
CRI,CTG,KG,111000,138513,561469348
CRI,CTG,KG,114000,161750,651031533
CRI,CTG,KG,23176,114959,464052268
CRI,CTG,KG,51364,130753,533868691
CRI,CTG,KG,126976,246893,1000954716
CRI,CTG,KG,12224,71458,290770865
CRI,CTG,KG,59520,165244,667005509
CRI,CTG,KG,1352,86355,355586824
CRI,CTG,KG,768,58844,234013809
CRI,CTG,KG,16935,83217,337875086
CRI,CTG,KG,1018,33902,138738172
CRI,CTG,KG,9,67,272243
CRI,CTG,KG,2283,21756,86105125
CRI,CTG,KG,94,726,2971032
CRI,CTG,KG,3576,20428,82430315
CRI,CTG,KG,79200,131670,525348816
CRI,CTG,KG,24000,28372,113633084
CRI,CTG,KG,3654,15435,62262166
CRI,CTG,KG,18556,43126,173962549
CRI,CTG,KG,5372,244712,980087124
CRI,CTG,KG,3642,42650,170816810
CRI,CTG,KG,266,40,159074
CRI,CTG,KG,10500,33265,131848354
CRI,CTG,KG,1500,6417,25519979
CRI,CTG,KG,21856,95607,385985441
CRI,CTG,KG,39000,61698,248879243
CRI,CTG,KG,117325,224342,891778051
CRI,CTG,KG,340200,557428,2233941902
CRI,CTG,KG,3173,13918,56263806
CRI,CTG,KG,122381,417677,1687399201
CRI,CTG,KG,76388,328475,1323807129
CRI,CTG,KG,1675,9418,37864414
CRI,CTG,KG,10800,49003,197514333
CRI,CTG,U,57,6761,27815768
CRI,CTG,KG,17183,59070,233785474
CRI,CTG,KG,600,2614,10345611
CRI,CTG,KG,37,12,50152
CRI,CTG,U,58,3,11729
CRI,CTG,U,300,15,60668
CRI,CTG,KG,537,11948,47669211
CRI,CTG,KG,1500,6265,25091701
CRI,CTG,KG,82674,276744,1108374562
CRI,CTG,KG,23705,106615,427000193
CRI,CTG,KG,409,2456,9836107
CRI,CTG,KG,264,1632,6536258
CRI,CTG,KG,1263,10405,41673611
CRI,CTG,U,29,29,116147
CRI,CTG,KG,83512,138002,560163693
CRI,CTG,KG,5300,16652,67857306
CRI,CTG,U,2160,778,3182196
CRI,CTG,KG,18424,29285,118808056
CRI,CTG,KG,120149,188602,749710719
CRI,CTG,KG,8383,28233,112230306
CRI,CTG,KG,23826,23126,94293858
CRI,CTG,KG,5684,30451,125386658
CRI,CTG,KG,27000,6372,26076327
CRI,CTG,KG,800,18600,76117338
CRI,CTG,KG,4065,71576,289544463
CRI,CTG,KG,513,2433,9957867
CRI,CTG,KG,1831,15938,65223556
CRI,CTG,KG,1344,2406,9845164
CRI,CTG,KG,2244,4017,16437907
CRI,CTG,KG,1524,2692,11016593
CRI,CTG,KG,1768,11575,47369743
CRI,CTG,KG,423,1629,6664564
CRI,CTG,KG,653,1397,5718704
CRI,CTG,KG,862,1845,7549039
CRI,CTG,KG,592,1267,5184491
CRI,CTG,KG,674,1442,5902613
CRI,CTG,KG,24186,24964,100965409
CRI,CTG,KG,1855,10281,42073204
CRI,CTG,KG,1991,9934,39786586
CRI,CTG,U,940,6420,25918558
CRI,CTG,U,360,1839,7425402
CRI,CTG,U,260,974,3932021
CRI,CTG,U,290,1150,4641355
CRI,CTG,KG,15,5,20223
CRI,CTG,U,10100,5918,23935410
CRI,CTG,U,7222,106959,435915138
CRI,CTG,KG,9130,22304,89776370
CRI,CTG,U,966,9775,39790273
CRI,CTG,KG,292440,91708,369678984
CRI,CTG,KG,189000,73410,298922908
CRI,CTG,KG,1400,17946,71874807
CRI,CTG,KG,1000,6450,25565027
CRI,CTG,KG,4,101,409851
CRI,CTG,U,1052,5297,21624949
CRI,CTG,U,156,5605,22937837
CRI,CTG,U,55,655,2652112
CRI,CTG,U,5,87,352908
CRI,CTG,U,35,665,2635774
CRI,CTG,M3,40,62779,258437133
CRI,CTG,KG,355,1824,7363835
CRI,CTG,KG,6507,33417,134908840
CRI,CTG,KG,1871,9609,38792430
CRI,CTG,KG,34,245,1003644
CRI,CTG,U,4,105,424623
CRI,CTG,U,100,3372,13799337
CRI,CTG,KG,16,402,1627545
CRI,CTG,KG,84,4228,17071056
CRI,CTG,U,30,214,881281
CRI,CTG,U,22,288,1166377
CRI,CTG,KG,6,177,714381
CRI,CTG,U,85,2390,9743831
CRI,CTG,U,1360,6024,24737449
CRI,CTG,U,37849,2142,8706109
CRI,CTG,U,2,223,914472
CRI,CTG,U,40,114,459997
CRI,CTG,U,1200,1531,6180130
CRI,CTG,U,440,788,3182315
CRI,CTG,U,900,684,2760792
CRI,CTG,U,400,7600,30123132
CRI,CTG,U,380,26928,109746782
CRI,CTG,U,306,16463,65253997
CRI,CTG,KG,9137,42997,174869506
CRI,CTG,KG,12142,50295,205522746
CRI,CTG,U,50,35,141302
CRI,CTG,U,3840,11535,46570440
CRI,CTG,KG,1474,6217,25099049
CRI,CTG,KG,3488,8085,32872644
CRI,CTG,KG,100000,23289,94481264
CRI,CTG,KG,49421,50450,204674611
CRI,CTG,U,2,3070,12208899
CRI,CTG,U,1200,38064,151307826
CRI,CTG,KG,2227,26432,108166461
CRI,CTG,KG,20000,24480,97310203
CRI,CTG,KG,25005,23630,93931297
CRI,CTG,U,42,410,1629350
CRI,CTG,U,312,457,1815583
CRI,CTG,KG,7,147,585809
CRI,CTG,KG,33,28,112853
CRI,CTG,M3,31,44076,181343174
CRI,CTG,U,68332,29210,115820406
CRI,CTG,M2,1922,18652,75731298
CRI,CTG,M2,2,2,8120
CRI,CTG,U,90396,39645,159517223
CRI,CTG,M2,3324,19435,77672018
CRI,CTG,U,1,1,4066
CRI,CTG,U,3,3702,14945677
CRI,CTG,U,68,110421,445791041
CRI,CTG,KG,372,1731,6879052
CRI,CTG,KG,4013,14556,57862285
CRI,CTG,KG,1966,10997,43715814
CRI,CTG,U,1200000,22080,90358646
CRI,CTG,KG,74757,149024,602727117
CRI,CTG,U,1,682,2751991
CRI,CTG,U,8,3786,15284196
CRI,CTG,U,291,12755,51496337
CRI,CTG,U,234,76834,311957565
CRI,CTG,U,1200000,22080,87769987
CRI,CTG,M3,148,119438,479400470
CRI,CTG,KG,1916,6477,26407948
CRI,CTG,KG,459,1205,4914661
CRI,CTG,KG,462,2067,8427538
CRI,CTG,KG,2900,4439,18101224
CRI,CTG,KG,32,272,1109268
CRI,CTG,KG,17,193,788618
CRI,CTG,KG,2184,7297,29754833
CRI,CTG,KG,173,1434,5846845
CRI,CTG,KG,467,1576,6427758
CRI,CTG,KG,49,250,1019727
CRI,CTG,KG,518,2808,11559796
CRI,CTG,U,50,6,26140
CRI,CTG,U,240,448,1846085
CRI,CTG,KG,0,4,14408
CRI,CTG,KG,1,12,49481
CRI,CTG,KG,1,10,42936
CRI,CTG,KG,0,5,20459
CRI,CTG,KG,7,3,12309
CRI,CTG,U,1,69,286062
CRI,CTG,U,7,339,1394948
CRI,CTG,U,6,40,162935
CRI,CTG,U,5,15,61337
CRI,CTG,U,3,12,50469
CRI,CTG,U,28,233,959865
CRI,CTG,U,13,102,421498
CRI,CTG,U,1,39,160012
CRI,CTG,U,5,4,17207
CRI,CTG,U,40,115,472008
CRI,CTG,U,1,117,479994
CRI,CTG,U,3,19,77021
CRI,CTG,U,5,17,71546
CRI,CTG,U,1,56774,232337943
CRI,CTG,U,2,4,14532
CRI,CTG,U,5,11,44542
CRI,CTG,U,13,91,375886
CRI,CTG,U,2,56,231435
CRI,CTG,U,10,2,8974
CRI,CTG,U,75,105,430966
CRI,CTG,U,3,41,168327
CRI,CTG,U,2,80,329698
CRI,CTG,U,8,156,641900
CRI,CTG,U,3,46,187922
CRI,CTG,U,2,51,210893
CRI,CTG,U,8,22,91141
CRI,CTG,U,3,11,43883
CRI,CTG,U,12,81,331674
CRI,CTG,U,518,2295,9445927
CRI,CTG,U,144,1262,5193737
CRI,CTG,U,3,15,61337
CRI,CTG,U,17,82,337725
CRI,CTG,U,40,350,1442124
CRI,CTG,KG,82,679,2769386
CRI,CTG,KG,8110,27016,110500289
CRI,CTG,KG,801,2788,11396161
CRI,CTG,KG,147,631,2582383
CRI,CTG,KG,17991,27425,111872198
CRI,CTG,KG,59,525,2140697
CRI,CTG,KG,275,2527,10314610
CRI,CTG,KG,727,6197,25360005
CRI,CTG,KG,69,1125,4603135
CRI,CTG,KG,1200,2716,11114359
CRI,CTG,KG,281,1193,4882477
CRI,CTG,KG,285,1165,4767442
CRI,CTG,KG,166,1372,5606827
CRI,CTG,KG,2093,7394,30176135
CRI,CTG,KG,810,1209,4934914
CRI,CTG,KG,57,291,1189231
CRI,CTG,KG,157,1064,4333120
CRI,CTG,KG,1235,21399,87572629
CRI,CTG,KG,13247,99183,395729858
CRI,CTG,KG,4050,19183,75922060
CRI,CTG,KG,3457,67495,272982787
CRI,CTG,U,2133,11277,45515302
CRI,CTG,U,27,406,1639470
CRI,CTG,KG,480,3138,12419799
CRI,CTG,KG,163,630,2578168
CRI,CTG,U,11000,10120,40227911
CRI,CTG,U,30000,5400,21474936
CRI,CTG,U,27000,59200,235325328
CRI,CTG,KG,2,2,8068
CRI,CTG,U,12000,10920,43407983
CRI,CTG,U,80,164,652202
CRI,CTG,U,11325,10622,42240404
CRI,CTG,U,181,26851,106782131
CRI,CTG,U,16568,48317,195650623
CRI,CTG,U,211,381,1537898
CRI,CTG,U,600,1230,4926224
CRI,CTG,U,22344,13646,55191383
CRI,CTG,U,33504,15856,64129872
CRI,CTG,U,2856,1920,7765864
CRI,CTG,KG,23,220,896222
CRI,CTG,KG,2900,12845,52225886
CRI,CTG,KG,1733,3485,14168343
CRI,CTG,KG,46,225,915819
CRI,CTG,KG,29,245,994452
CRI,CTG,U,253,3770,15293447
CRI,CTG,U,54,805,3264214
CRI,CTG,KG,4,114,462036
CRI,CTG,KG,208,744,3024785
CRI,CTG,KG,58,882,3585295
CRI,CTG,KG,37,213,867924
CRI,CTG,KG,34,191,777623
CRI,CTG,KG,47,344,1397778
CRI,CTG,U,1,6860,27695123
CRI,CTG,KG,16292,124591,495260080
CRI,CTG,KG,500,6217,24711147
HRV,CTG,KG,10945,197387,802533887
CUB,CTG,U,1000,18306,75315205
CUB,CTG,KG,4977,21445,87069024
CUB,CTG,KG,7060,51109,207510328
CUB,CTG,L,504000,359153,1428292028
CUB,CTG,KG,2000,1215,5000385
CUB,CTG,U,500,1710,7035518
CUB,CTG,U,48,369,1516198
CUB,CTG,L,16800,12075,48020343
CUB,CTG,KG,938,11667,46398588
CUB,CTG,KG,75600,150210,605921645
CUB,CTG,KG,1491,5600,22269509
CUB,CTG,KG,20773,86810,345227890
CUB,CTG,KG,2800,14616,58125493
CUB,CTG,KG,250,36,147992
CUB,CTG,KG,11,105,427574
CUB,CTG,KG,56,26,106051
CUB,CTG,KG,26,61,246614
CUB,CTG,KG,4,30,121805
CUB,CTG,KG,3,46,186645
CUB,CTG,U,555,30473,123724951
CUB,CTG,M2,10660,1826,7412007
CUB,CTG,M2,4,56,225744
CUB,CTG,M2,6,100,404147
CUB,CTG,KG,36,36,148114
CUB,CTG,KG,2,8,32644
CUB,CTG,KG,56,137,555185
CUB,CTG,KG,2,6,25782
CUB,CTG,KG,8,5,21722
CUB,CTG,KG,6,47,190786
CUB,CTG,KG,86,136,551856
CUB,CTG,U,1,14,55218
CUB,CTG,U,2,13,51808
CUB,CTG,U,2,5,21844
CUB,CTG,U,4,23,91516
CUB,CTG,U,14438,51163,209375880
CUB,CTG,KG,81000,70243,284281957
CUB,CTG,L,21506,11770,48453129
CUB,CTG,KG,5748,41797,172061606
CUB,CTG,U,2306,187801,773098237
CUB,CTG,KG,14102,39312,161831386
CUB,CTG,KG,475000,346408,1397350418
CUB,CTG,KG,24996,24484,97688626
CUB,CTG,KG,1007,27654,112279388
CUB,CTG,KG,2475,27000,109624050
CUB,CTG,U,30,120,487218
CUB,CTG,U,810,405,1644361
CUB,CTG,U,10,260,1055639
CUB,CTG,U,180,849,3447067
CUB,CTG,KG,1503,8168,33161275
CUB,CTG,KG,18237,54587,221629784
CUB,CTG,KG,13175,55165,223976713
CUB,CTG,KG,259,1360,5522616
CUB,CTG,KG,73214,144536,594664501
CUB,CTG,L,1008,1396,5745936
CUB,CTG,KG,1008,1346,5539613
CUB,CTG,KG,1287,3026,12457830
CUB,CTG,KG,16845,27715,114090880
CUB,CTG,KG,7027,12642,52011373
CUB,CTG,KG,3174,15772,64925581
CUB,CTG,KG,759,2887,11883772
CUB,CTG,L,18900,41580,164805241
CUB,CTG,L,10678,14549,59892186
CUB,CTG,KG,2,6,24700
CUB,CTG,L,10,8,29727
CUB,CTG,L,10,8,29727
CUB,CTG,L,10,15,59454
CUB,CTG,KG,6,17,69120
CUB,CTG,U,87,60,246857
CUB,CTG,U,600,60,246857
CUB,CTG,U,1,5,20571
CUB,CTG,U,200,20,82286
CUB,CTG,U,5,10,41166
CUB,CTG,KG,6,15,61714
CUB,CTG,KG,53,130,534858
CUB,CTG,U,200,20,82286
CUB,CTG,U,100,10,41143
CUB,CTG,U,100,10,41143
CUB,CTG,U,200,20,82286
CUB,CTG,U,1,5,20583
CUB,CTG,U,90,25,102857
CUB,CTG,U,5,25,102857
CUB,CTG,U,3,16,65865
CUB,CTG,U,100,25,102857
CUB,CTG,KG,20440,149310,614648876
CUB,CTG,KG,151350,131347,522043898
CUB,CTG,KG,380,20113,81399523
CUB,CTG,U,22,44395,178431214
CUB,CTG,U,1993,127908,506972312
CUB,CTG,KG,250000,223625,892239151
CUW,CTG,KG,732,10264,41435982
CUW,CTG,KG,61,230,929200
CUW,CTG,KG,3717,14458,58370581
CUW,CTG,KG,467,2135,8620370
CUW,CTG,KG,16,77,310177
CUW,CTG,KG,2,47,188940
CUW,CTG,KG,7,54,218493
CUW,CTG,KG,518,2367,9556029
CUW,CTG,KG,358,1990,8032393
CUW,CTG,KG,2220,8232,33234148
CUW,CTG,KG,2231,8201,33110126
CUW,CTG,KG,3883,12966,52346206
CUW,CTG,KG,548,4456,17988911
CUW,CTG,KG,828,6845,27634566
CUW,CTG,KG,240,1452,5862000
CUW,CTG,KG,1179,9465,38212811
CUW,CTG,M2,1392,47909,193417251
CUW,CTG,KG,2,0,40
CUW,CTG,KG,1,1,4037
CUW,CTG,KG,1,2,8074
CUW,CTG,KG,2,0,161
CUW,CTG,KG,1,1,4037
CUW,CTG,KG,8,0,81
CUW,CTG,KG,1,4,16149
CUW,CTG,KG,1,1,4037
CUW,CTG,KG,0,0,40
CUW,CTG,KG,2,0,40
CUW,CTG,U,8,1,3230
CUW,CTG,U,200,4,16149
CUW,CTG,U,20,2,8074
CUW,CTG,KG,8,33,131209
CUW,CTG,U,14,1,5652
CUW,CTG,U,10,4,16149
CUW,CTG,U,8,1,3230
CUW,CTG,U,15,75,302789
CUW,CTG,U,3,15,60558
CUW,CTG,U,2443,172,696356
CUW,CTG,U,212064,13073,53077326
CUW,CTG,KG,495,4524,18307102
CUW,CTG,KG,21280,12342,50509174
CUW,CTG,L,1250,2250,9207743
CUW,CTG,U,3385,805,3316404
CUW,CTG,U,450,156,642363
CUW,CTG,KG,11,87,358241
CUW,CTG,M2,2,1920,7907650
CUW,CTG,KG,1782,14655,60346893
CUW,CTG,KG,423,3482,14337619
CUW,CTG,KG,110,904,3720433
CUW,CTG,KG,32,262,1078428
CUW,CTG,U,130,539,2219610
CUW,CTG,U,125,1574,6482305
CUW,CTG,U,2474,16166,66568341
CUW,CTG,KG,208,680,2773189
CUW,CTG,KG,7429,43158,175973177
CUW,CTG,KG,21375,12398,49302874
CUW,CTG,L,1250,2250,8947890
CUW,CTG,KG,160,240,971306
CUW,CTG,KG,1290,1806,7309081
CUW,CTG,KG,240,432,1748352
CUW,CTG,KG,216,212,856692
CUW,CTG,KG,85,85,344004
CUW,CTG,KG,720,684,2768223
CUW,CTG,KG,192,230,932454
CUW,CTG,KG,290,638,2582056
CUW,CTG,KG,1006,968,3915579
CUW,CTG,KG,221,306,1238416
CUW,CTG,KG,12566,8193,33156515
CUW,CTG,KG,5244,5678,22981109
CUW,CTG,KG,290,522,2112591
CUW,CTG,KG,504,806,3263590
CUW,CTG,KG,1170,819,3314583
CUW,CTG,KG,3456,4493,18182856
CUW,CTG,KG,90,189,764904
CUW,CTG,KG,2835,1956,7916754
CUW,CTG,KG,3465,3174,12846134
CUW,CTG,KG,480,408,1651221
CUW,CTG,KG,84,218,883889
CUW,CTG,KG,120,180,728480
CUW,CTG,KG,20,27,109272
CUW,CTG,KG,40,52,210450
CUW,CTG,KG,144,115,466227
CUW,CTG,KG,20,70,283298
CUW,CTG,KG,70,175,708244
CUW,CTG,KG,196,703,2845928
CUW,CTG,KG,5400,4722,19064822
CUW,CTG,KG,4800,4308,17392215
CUW,CTG,KG,72,57,231735
CUW,CTG,KG,624,507,2047905
CUW,CTG,KG,1750,454,1832884
CUW,CTG,KG,180,146,588622
CUW,CTG,KG,90,57,232058
CUW,CTG,KG,20,24,98871
CUW,CTG,KG,40,55,220269
CUW,CTG,KG,75,26,103150
CUW,CTG,KG,36,57,231573
CUW,CTG,KG,15,9,36860
CUW,CTG,KG,100,56,225275
CUW,CTG,KG,18930,12582,50796974
CUW,CTG,KG,60,5,19863
CUW,CTG,KG,1200,674,2721066
CUW,CTG,KG,1385,1601,6462088
CUW,CTG,KG,192,175,706670
CUW,CTG,KG,192,102,412762
CUW,CTG,KG,925,612,2471406
CUW,CTG,KG,800,144,579418
CUW,CTG,KG,5,13,54462
CUW,CTG,KG,4,212,854512
CUW,CTG,U,4,38,151596
CUW,CTG,2U,282,1907,7699325
CUW,CTG,KG,5400,4965,19737514
CUW,CTG,KG,1000,579,2301577
CUW,CTG,KG,2450,1529,6076521
CUW,CTG,KG,180,141,562396
CUW,CTG,KG,150,92,363721
CUW,CTG,KG,200,127,503246
CUW,CTG,KG,1938,32973,135734511
CUW,CTG,KG,3552,1965,7810694
CUW,CTG,KG,3145,3514,13970255
CUW,CTG,KG,300,109,433603
CUW,CTG,KG,1210,731,2904678
CUW,CTG,KG,800,308,1224805
CUW,CTG,U,13,403,1601961
CUW,CTG,U,1,218,866570
CUW,CTG,KG,150,931,3811924
CUW,CTG,KG,450,846,3462520
CUW,CTG,KG,168,67,273572
CUW,CTG,KG,720,354,1449176
CUW,CTG,KG,800,143,586595
CUW,CTG,KG,560,956,3912349
CUW,CTG,KG,8600,7796,32034322
CUW,CTG,KG,4596,6253,25453287
CUW,CTG,KG,245,212,871931
CUW,CTG,KG,5252,3753,14918751
CUW,CTG,KG,2736,2051,8444847
CUW,CTG,KG,4200,1553,6389540
CUW,CTG,KG,3060,3712,15017103
CUW,CTG,KG,420,447,1838127
CUW,CTG,KG,240,150,615217
CUW,CTG,KG,60,78,320307
CUW,CTG,KG,280,249,998934
CUW,CTG,KG,250,125,512047
CUW,CTG,KG,50,20,83238
CUW,CTG,KG,415,244,997505
CUW,CTG,KG,660,462,1890656
CUW,CTG,KG,3336,9331,38423176
CUW,CTG,KG,264,535,2201328
CUW,CTG,KG,1272,2576,10606397
CUW,CTG,KG,225,234,956991
CUW,CTG,KG,5510,9227,37993616
CUW,CTG,KG,1486,3892,16026127
CUW,CTG,KG,1210,2511,10341299
CUW,CTG,L,662,994,4091357
CUW,CTG,KG,54630,28668,114804476
CUW,CTG,U,1,263,1041527
CUW,CTG,U,6945,13255,52690017
CUW,CTG,U,6945,8622,34272828
CUW,CTG,KG,101,22000,87451980
CUW,CTG,KG,60,735,3007044
CUW,CTG,M2,24,4692,18924713
CUW,CTG,KG,1372,64542,260351335
CUW,CTG,U,206,17607,69989052
CUW,CTG,U,23,2980,11846881
CUW,CTG,U,102,857,3406970
CUW,CTG,KG,2765,18014,72664365
CUW,CTG,KG,2478,39507,156357759
CUW,CTG,U,78,2836,11271566
CUW,CTG,U,6,2851,11332107
CUW,CTG,U,12,3133,12454990
CUW,CTG,U,3,591,2349040
CUW,CTG,U,9,2592,10304387
CUW,CTG,U,14,57,226858
CUW,CTG,U,1,19997,80878066
CUW,CTG,U,16,1654,6573368
CUW,CTG,U,22,1859,7387983
CUW,CTG,U,18,1982,7876879
CUW,CTG,U,3,5,19889
CUW,CTG,KG,105,312,1240228
CUW,CTG,KG,1440,730,2900226
CUW,CTG,KG,4035,3447,13893419
CUW,CTG,KG,3465,1915,7885373
CUW,CTG,KG,1882,1800,7284537
CUW,CTG,KG,4200,1356,5439667
CUW,CTG,KG,60,550,2265317
CUW,CTG,KG,100,96,381609
CUW,CTG,KG,120,379,1508109
CUW,CTG,L,750,380,1562671
CUW,CTG,KG,0,7,26315
CUW,CTG,KG,0,2,6241
CUW,CTG,KG,1,7,28104
CUW,CTG,U,2144,150,596264
CUW,CTG,U,1,30,119253
CUW,CTG,U,54,298,1184577
CUW,CTG,U,4,1515,6022261
CUW,CTG,U,2,135,536637
CUW,CTG,U,336,81,321982
CUW,CTG,U,217,893,3549557
CUW,CTG,U,4,62,246138
CUW,CTG,U,12,154,610415
CUW,CTG,U,5,19,74533
CUW,CTG,U,4,21,82364
CUW,CTG,U,1,40,160792
CUW,CTG,U,6,13,51279
CUW,CTG,U,1,5,21426
CUW,CTG,U,16000,824,3392070
CUW,CTG,U,235000,16875,69465563
CUW,CTG,U,71900,7899,31862094
CUW,CTG,KG,15000,28357,114387317
CUW,CTG,KG,1279,4034,15967109
CUW,CTG,U,54300,6371,25214042
CUW,CTG,U,131000,1245,4926038
CUW,CTG,U,105500,4409,17448937
CUW,CTG,U,193400,4595,18185359
CUW,CTG,U,17400,800,3164554
CUW,CTG,U,2500,129,510750
CUW,CTG,KG,21788,16503,67935261
CUW,CTG,KG,220,90,370493
CUW,CTG,M3,40,18567,73806291
CUW,CTG,M2,279,9300,38284287
CUW,CTG,KG,266,641,2637911
CUW,CTG,U,36,6034,24076273
CUW,CTG,M2,5277,28501,113292053
CUW,CTG,M2,2668,16531,65814346
CUW,CTG,KG,490,12,47701
CUW,CTG,M2,1215,5190,20951886
CUW,CTG,M2,377,2036,8218911
CUW,CTG,M2,1,28,111023
CUW,CTG,M2,108,529,2097521
CUW,CTG,M2,9,248,980984
CUW,CTG,M2,3992,18990,75267085
CUW,CTG,M2,539,2830,11217934
